# /media/filip/Drive/XY/2022oct/cal_m21_015487_2022-10-23.01-53.root
#eventId pulseBegin pulseEnd pulseLength type
1346 100 600 500 0
1347 100 600 500 0
1348 100 600 500 0
1349 100 600 500 0
1350 100 600 500 0
1351 100 600 500 0
1352 100 600 500 0
1353 100 600 500 0
1354 100 600 500 0
1355 100 600 500 0
1356 100 600 500 0
1357 100 600 500 0
1358 100 600 500 0
1359 100 600 500 0
1360 100 600 500 0
1361 100 600 500 0
1362 100 600 500 0
1363 100 600 500 0
1364 100 600 500 0
1365 100 600 500 0
1366 100 600 500 0
1367 100 600 500 0
1368 100 600 500 0
1369 100 600 500 0
1370 100 600 500 0
1371 100 600 500 0
1372 100 600 500 0
1373 100 600 500 0
1374 100 600 500 0
1375 100 600 500 0
1376 100 600 500 0
1377 100 600 500 0
1378 100 600 500 0
1379 100 600 500 0
1380 100 600 500 0
1381 100 600 500 0
1382 100 600 500 0
1383 100 600 500 0
1384 100 600 500 0
1385 100 600 500 0
1386 100 600 500 0
1387 100 600 500 0
1388 100 600 500 0
1389 100 600 500 0
1390 100 600 500 0
1391 100 600 500 0
1392 100 600 500 0
1393 100 600 500 0
1394 100 600 500 0
1395 100 600 500 0
1396 100 600 500 0
1397 100 600 500 0
1398 100 600 500 0
1399 100 600 500 0
1400 100 600 500 0
1401 100 600 500 0
1402 100 600 500 0
1403 100 600 500 0
1404 100 600 500 0
1405 100 600 500 0
1406 100 600 500 0
1407 100 600 500 0
1408 100 600 500 0
1409 100 600 500 0
1410 100 600 500 0
1411 100 600 500 0
1412 100 600 500 0
1413 100 600 500 0
1414 100 600 500 0
1415 100 600 500 0
1416 100 600 500 0
1417 100 600 500 0
1418 100 600 500 0
1419 100 600 500 0
1420 100 600 500 0
1421 100 600 500 0
1422 100 600 500 0
1423 100 600 500 0
1424 100 600 500 0
1425 100 600 500 0
1426 100 600 500 0
1427 100 600 500 0
1428 100 600 500 0
1429 100 600 500 0
1430 100 600 500 0
1431 100 600 500 0
1432 100 600 500 0
1433 100 600 500 0
1434 100 600 500 0
1435 100 600 500 0
1436 100 600 500 0
1437 100 600 500 0
1438 100 600 500 0
1439 100 600 500 0
1440 100 600 500 0
1441 100 600 500 0
1442 100 600 500 0
1443 100 600 500 0
1444 100 600 500 0
1445 100 600 500 0
1446 100 600 500 0
1447 100 600 500 0
1448 100 600 500 0
1449 100 600 500 0
1450 100 600 500 0
1451 100 600 500 0
1452 100 600 500 0
1453 100 600 500 0
1454 100 600 500 0
1455 100 600 500 0
1456 100 600 500 0
1457 100 600 500 0
1458 100 600 500 0
1459 100 600 500 0
1460 100 600 500 0
1461 100 600 500 0
1462 100 600 500 0
1463 100 600 500 0
1464 100 600 500 0
1465 100 600 500 0
1466 100 600 500 0
1467 100 600 500 0
1468 100 600 500 0
1469 100 600 500 0
1470 100 600 500 0
1471 100 600 500 0
1472 100 600 500 0
1473 100 600 500 0
1474 100 600 500 0
1475 100 600 500 0
1476 100 600 500 0
1477 100 600 500 0
1478 100 600 500 0
1479 100 600 500 0
1480 100 600 500 0
1481 100 600 500 0
1482 100 600 500 0
1483 100 600 500 0
1484 100 600 500 0
1485 100 600 500 0
1486 100 600 500 0
1487 100 600 500 0
1488 100 600 500 0
1489 100 600 500 0
1490 100 600 500 0
1491 100 600 500 0
1492 100 600 500 0
1493 100 600 500 0
1494 100 600 500 0
1495 100 600 500 0
1496 100 600 500 0
1497 100 600 500 0
1498 100 600 500 0
1499 100 600 500 0
1500 100 600 500 0
1501 100 600 500 0
1502 100 600 500 0
1503 100 600 500 0
1504 100 600 500 0
1505 100 600 500 0
1506 100 600 500 0
1507 100 600 500 0
1508 100 600 500 0
1509 100 600 500 0
1510 100 600 500 0
1511 100 600 500 0
1512 100 600 500 0
1513 100 600 500 0
1514 100 600 500 0
1515 100 600 500 0
1516 100 600 500 0
1517 100 600 500 0
1518 100 600 500 0
1519 100 600 500 0
1520 100 600 500 0
1521 100 600 500 0
1522 100 600 500 0
1523 100 600 500 0
1524 100 600 500 0
1525 100 600 500 0
1526 100 600 500 0
1527 100 600 500 0
1528 100 600 500 0
1529 100 600 500 0
1530 100 600 500 0
1531 100 600 500 0
1532 100 600 500 0
1533 100 600 500 0
1534 100 600 500 0
1535 100 600 500 0
1536 100 600 500 0
1537 100 600 500 0
1538 100 600 500 0
1539 100 600 500 0
1540 100 600 500 0
1541 100 600 500 0
1542 100 600 500 0
1543 100 600 500 0
1544 100 600 500 0
1545 100 600 500 0
1546 100 600 500 0
1547 100 600 500 0
1548 100 600 500 0
1549 100 600 500 0
1550 100 600 500 0
1551 100 600 500 0
1552 100 600 500 0
1553 100 600 500 0
1554 100 600 500 0
1555 100 600 500 0
1556 100 600 500 0
1557 100 600 500 0
1558 100 600 500 0
1559 100 600 500 0
1560 100 600 500 0
1561 100 600 500 0
1562 100 600 500 0
1563 100 600 500 0
1564 100 600 500 0
1565 100 600 500 0
1566 100 600 500 0
1567 100 600 500 0
1568 100 600 500 0
1569 100 600 500 0
1570 100 600 500 0
1571 100 600 500 0
1572 100 600 500 0
1573 100 600 500 0
1574 100 600 500 0
1575 100 600 500 0
1576 100 600 500 0
1577 100 600 500 0
1578 100 600 500 0
1579 100 600 500 0
1580 100 600 500 0
1581 100 600 500 0
1582 100 600 500 0
1583 100 600 500 0
1584 100 600 500 0
1585 100 600 500 0
1586 100 600 500 0
1587 100 600 500 0
1588 100 600 500 0
1589 100 600 500 0
1590 100 600 500 0
1591 100 600 500 0
1592 100 600 500 0
1593 100 600 500 0
1594 100 600 500 0
1595 100 600 500 0
1596 100 600 500 0
1597 100 600 500 0
1598 100 600 500 0
1599 100 600 500 0
1600 100 600 500 0
1601 100 600 500 0
1602 100 600 500 0
1603 100 600 500 0
1604 100 600 500 0
1605 100 600 500 0
1606 100 600 500 0
1607 100 600 500 0
1608 100 600 500 0
1609 100 600 500 0
1610 100 600 500 0
1611 100 600 500 0
1612 100 600 500 0
1613 100 600 500 0
1614 100 600 500 0
1615 100 600 500 0
1616 100 600 500 0
1617 100 600 500 0
1618 100 600 500 0
1619 100 600 500 0
1620 100 600 500 0
1621 100 600 500 0
1622 100 600 500 0
1623 100 600 500 0
1624 100 600 500 0
1625 100 600 500 0
1626 100 600 500 0
1627 100 600 500 0
1628 100 600 500 0
1629 100 600 500 0
1630 100 600 500 0
1631 100 600 500 0
1632 100 600 500 0
1633 100 600 500 0
1634 100 600 500 0
1635 100 600 500 0
1636 100 600 500 0
1637 100 600 500 0
1638 100 600 500 0
1639 100 600 500 0
1640 100 600 500 0
1641 100 600 500 0
1642 100 600 500 0
1643 100 600 500 0
1644 100 600 500 0
1645 100 600 500 0
1646 100 600 500 0
1647 100 600 500 0
1648 100 600 500 0
1649 100 600 500 0
1650 100 600 500 0
1651 100 600 500 0
1652 100 600 500 0
1653 100 600 500 0
1654 100 600 500 0
1655 100 600 500 0
1656 100 600 500 0
1657 100 600 500 0
1658 100 600 500 0
1659 100 600 500 0
1660 100 600 500 0
1661 100 600 500 0
1662 100 600 500 0
1663 100 600 500 0
1664 100 600 500 0
1665 100 600 500 0
1666 100 600 500 0
1667 100 600 500 0
1668 100 600 500 0
1669 100 600 500 0
1670 100 600 500 0
1671 100 600 500 0
1672 100 600 500 0
1673 100 600 500 0
1674 100 600 500 0
1675 100 600 500 0
1676 100 600 500 0
1677 100 600 500 0
1678 100 600 500 0
1679 100 600 500 0
1680 100 600 500 0
1681 100 600 500 0
1682 100 600 500 0
1683 100 600 500 0
1684 100 600 500 0
1685 100 600 500 0
1686 100 600 500 0
1687 100 600 500 0
1688 100 600 500 0
1689 100 600 500 0
1690 100 600 500 0
1691 100 600 500 0
1692 100 600 500 0
1693 100 600 500 0
1694 100 600 500 0
1695 100 600 500 0
1696 100 600 500 0
1697 100 600 500 0
1698 100 600 500 0
1699 100 600 500 0
1700 100 600 500 0
1701 100 600 500 0
1702 100 600 500 0
1703 100 600 500 0
1704 100 600 500 0
1705 100 600 500 0
1706 100 600 500 0
